"ID","Process","Mesh","Date","Time","Latitude","Longitude","Genus","Species","Division","LifeStage","Zooppl","AvgTemp","AvgSpc","AvgDO","AvgTurb","AvgDepth"
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Gastropoda","","Mollusca","Larvae",18.083906,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Bosmina","","Cladocera","Adult",2.507634965,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Diaphanosoma","","Cladocera","Adult",0.004822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Chydorus","","Cladocera","Adult",0.004822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Limnoithona","tetraspina","Copepoda","Adult",0.0289342496,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Limnoithona","tetraspina","Copepoda","Adult",0.004822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Ostracoda","","Ostracoda","Adult",0.04822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Ceriodaphnia","","Cladocera","Adult",12.53817483,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Unidentified","","Bivalvia","Larvae",0.004822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Diaptomidae","","Copepoda","Adult",0.004822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Acanthocyclops","","Copepoda","Adult",0.01928949973,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS1S-3","CDFW",53,2016-05-26,"10:01:00",38.336129,-121.673374,"Cyclopoid","","Copepoda","Adult",0.004822374933,19.69999981,327.3999939,7.1549999715,81.15000153,3.359999895
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Copepod","","Copepoda","Nauplii",45.35097434,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Rotifera","","Rotifera","Adult",11.93446693,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Pseudodiaptomus","forbesi","Copepoda","Nauplii",458.2835302,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Pseudodiaptomus","forbesi","Copepoda","Copepodid",8.592816191,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Pseudodiaptomus","forbesi","Copepoda","Female",0.1145708825,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Pseudodiaptomus","forbesi","Copepoda","Male",0.5346641185,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Sinocalanus","doerri","Copepoda","Nauplii",40.57718757,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Sinocalanus","doerri","Copepoda","Copepodid",0.009547573545,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Sinocalanus","doerri","Copepoda","Female",0.08592816191,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Sinocalanus","doerri","Copepoda","Male",0.1718563238,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Cyclopoid","","Copepoda","Copepodid",0.1432136032,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Ceriodaphnia","","Cladocera","Adult",11.93446693,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Daphnia","","Cladocera","Adult",2.678094379,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Ostracoda","","Ostracoda","Adult",0.2864272064,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Gastropoda","","Mollusca","Larvae",16.7082537,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Bosmina","","Cladocera","Adult",1.193446693,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Diaphanosoma","","Cladocera","Adult",0.05728544127,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Harpacticoida","","Copepoda","Adult",0.004773786773,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Diaptomidae","","Copepoda","Adult",0.009547573545,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Acanthocyclops","","Copepoda","Adult",0.004773786773,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-SS2S-2","CDFW",53,2016-05-26,"9:08:00",38.349978,-121.647133,"Acanthocyclops","","Copepoda","Adult",0.009547573545,20.15000057,341.2000122,6.6349999905,54.999999045,1.460000038
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Copepod","","Copepoda","Nauplii",8.709528257,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Rotifera","","Rotifera","Adult",1.741905651,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Pseudodiaptomus","forbesi","Copepoda","Nauplii",123.6753012,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Pseudodiaptomus","forbesi","Copepoda","Copepodid",0.8012765996,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Pseudodiaptomus","forbesi","Copepoda","Female",0.05574098084,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Pseudodiaptomus","forbesi","Copepoda","Male",0.1672229425,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Sinocalanus","doerri","Copepoda","Nauplii",10.45143391,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Sinocalanus","doerri","Copepoda","Copepodid",0.1741905651,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Sinocalanus","doerri","Copepoda","Female",0.1811581877,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Sinocalanus","doerri","Copepoda","Male",0.03832192433,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Cyclopoid","","Copepoda","Copepodid",0.3483811303,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Chydorus","","Cladocera","Adult",0.03135430172,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Ceriodaphnia","","Cladocera","Adult",6.619241475,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Gastropoda","","Mollusca","Larvae",5.574098084,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Ostracoda","","Ostracoda","Adult",5.922479215,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Daphnia","","Cladocera","Adult",0.2438667912,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Bosmina","","Cladocera","Adult",1.407459766,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Diaphanosoma","","Cladocera","Adult",0.09057909387,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Harpacticoida","","Copepoda","Adult",0.07664384866,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Eurytemora","affinis","Copepoda","Copepodid",0.006967622606,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Eurytemora","affinis","Copepoda","Male",0.006967622606,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Acanthocyclops","","Copepoda","Adult",0.07664384866,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Acanthocyclops","","Copepoda","Adult",0.01393524521,19.75,288,7.1349999905,118,5.099999905
"2016-05-26-TD2S-1","CDFW",53,2016-05-26,"8:34:00",38.35723,-121.641435,"Acanthocyclops","","Copepoda","Adult",0.006967622606,19.75,288,7.1349999905,118,5.099999905
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Copepod","","Copepoda","Nauplii",25.98248946,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Rotifera","","Rotifera","Adult",12.22705386,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Pseudodiaptomus","forbesi","Copepoda","Nauplii",90.17452224,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Pseudodiaptomus","forbesi","Copepoda","Copepodid",4.075684621,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Pseudodiaptomus","forbesi","Copepoda","Female",0.6113526931,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Pseudodiaptomus","forbesi","Copepoda","Male",0.4075684621,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Sinocalanus","doerri","Copepoda","Nauplii",0.2547302888,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Sinocalanus","doerri","Copepoda","Copepodid",0.1528381733,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Sinocalanus","doerri","Copepoda","Female",0.03056763466,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Sinocalanus","doerri","Copepoda","Male",0.03566224043,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Cyclopoid","","Copepoda","Copepodid",0.2547302888,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Gastropoda","","Mollusca","Larvae",4.585145198,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Bosmina","","Cladocera","Adult",0.7132448087,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Diaphanosoma","","Cladocera","Adult",0.03056763466,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Ostracoda","","Ostracoda","Adult",0.01528381733,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Harpacticoida","","Copepoda","Adult",0.01783112022,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Acanthocyclops","","Copepoda","Adult",0.005094605776,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Acanthocyclops","","Copepoda","Adult",0.03056763466,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Daphnia","","Cladocera","Adult",4.096063044,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Ceriodaphnia","","Cladocera","Adult",1.783112022,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Chydorus","","Cladocera","Adult",0.4737983372,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE96S-1","CDFW",53,2016-06-06,"8:35:00",38.267456,-121.67547,"Diaptomidae","","Copepoda","Adult",0.007641908664,21.39999962,150.2000046,7.7050001625,18.40000057,2.440000057
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Copepod","","Copepoda","Nauplii",17.01806272,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Rotifera","","Rotifera","Adult",18.56515933,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Pseudodiaptomus","forbesi","Copepoda","Nauplii",108.2967628,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Pseudodiaptomus","forbesi","Copepoda","Copepodid",4.950709156,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Pseudodiaptomus","forbesi","Copepoda","Female",0.55695478,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Pseudodiaptomus","forbesi","Copepoda","Male",0.696193475,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Sinocalanus","doerri","Copepoda","Nauplii",0.04641289834,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Sinocalanus","doerri","Copepoda","Copepodid",0.06188386445,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Sinocalanus","doerri","Copepoda","Female",0.1856515933,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Sinocalanus","doerri","Copepoda","Male",0.2011225595,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Cyclopoid","","Copepoda","Copepodid",1.237677289,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Bosmina","","Cladocera","Adult",1.547096611,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Gastropoda","","Mollusca","Larvae",2.011225595,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Diaptomidae","","Copepoda","Adult",0.1237677289,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Harpacticoida","","Copepoda","Adult",0.04641289834,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Limnoithona","tetraspina","Copepoda","Adult",0.03094193222,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Diaphanosoma","","Cladocera","Adult",0.07735483056,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Acanthocyclops","","Copepoda","Adult",0.04641289834,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Daphnia","","Cladocera","Adult",0.2011225595,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Ceriodaphnia","","Cladocera","Adult",2.011225595,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Chydorus","","Cladocera","Adult",0.1547096611,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Tardigrada","","Tardigrada","Adult",0.01547096611,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE97S-2","CDFW",53,2016-06-06,"9:47:00",38.245568,-121.68205,"Ostracoda","","Ostracoda","Adult",0.04641289834,22.05000019,135.3500061,7.609999895,10.450000285,2.980000019
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Copepod","","Copepoda","Nauplii",18.09481087,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Rotifera","","Rotifera","Adult",27.61839553,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Pseudodiaptomus","forbesi","Copepoda","Nauplii",104.7594313,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Pseudodiaptomus","forbesi","Copepoda","Copepodid",10.38070729,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Pseudodiaptomus","forbesi","Copepoda","Female",1.238066007,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Pseudodiaptomus","forbesi","Copepoda","Male",0.57141508,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Sinocalanus","doerri","Copepoda","Nauplii",5.7141508,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Sinocalanus","doerri","Copepoda","Copepodid",0.1333301853,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Sinocalanus","doerri","Copepoda","Female",0.057141508,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Sinocalanus","doerri","Copepoda","Male",0.1047594313,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Cyclopoid","","Copepoda","Copepodid",0.85712262,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Ostracoda","","Ostracoda","Adult",0.01904716933,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Daphnia","","Cladocera","Adult",0.085712262,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Bosmina","","Cladocera","Adult",0.85712262,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Gastropoda","","Mollusca","Larvae",18.09481087,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Harpacticoida","","Copepoda","Adult",0.01904716933,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Acanthocyclops","","Copepoda","Adult",0.01904716933,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Acanthocyclops","","Copepoda","Adult",0.009523584667,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Ceriodaphnia","","Cladocera","Adult",2.8570754,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SE98S-3","CDFW",53,2016-06-06,"10:27:00",38.263792,-121.675834,"Chydorus","","Cladocera","Adult",0.028570754,22.05000019,161.30000305,8.0800004005,24.69999981,2.079999924
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Copepod","","Copepoda","Nauplii",31.44617112,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Rotifera","","Rotifera","Adult",36.50002005,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Pseudodiaptomus","forbesi","Copepoda","Nauplii",144.8770027,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Pseudodiaptomus","forbesi","Copepoda","Copepodid",13.47693048,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Pseudodiaptomus","forbesi","Copepoda","Female",0.0449231016,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Pseudodiaptomus","forbesi","Copepoda","Male",0.0056153877,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Sinocalanus","doerri","Copepoda","Nauplii",3.36923262,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Sinocalanus","doerri","Copepoda","Copepodid",0.168461631,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Sinocalanus","doerri","Copepoda","Female",0.224615508,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Sinocalanus","doerri","Copepoda","Male",0.505384893,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Cyclopoid","","Copepoda","Copepodid",0.112307754,NA,NA,NA,NA,1.460000038
"2016-06-06-SW106S-4","CDFW",53,2016-06-06,"11:04:00",38.27391,-121.686888,"Daphnia","","Cladocera","Adult",0.8703850935,NA,NA,NA,NA,1.460000038
