"bottle.ID","Date","genus","species","division","notes","NetRadius_cm","TowVolume_L","TotalSampleVolume_mL","Aliquot_mL","CountFactor","NumberIndividualsCounted","NumberPerLiter","BiomassFactor","SpeciesBiomass_ugdwL","file_name","Station"
"RB34",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.877802700711615,0.00562333630631068,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,689.441590714061,265,60,0.00640615060964379,14,0.0896861085350131,4.50477818140739,0.404016024903862,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Tropocyclops","prasinus","Copepoda",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.820617704930142,0.00525700061072272,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,689.441590714061,265,60,0.00640615060964379,21,0.13452916280252,0.187045595375583,0.025163087351776,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"bdelloid",NA,"Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.0895183447301,0.000573467998667034,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Brachionus","calyciflorus","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.18823880625,0.00120588614341706,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Conochilus","sp.","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,3,0.0192184518289314,0.0296001758052,0.000568869552840136,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Euchlanis","spp.","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,2,0.0128123012192876,0.138784707072,0.00177815147163706,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Kellicottia","longispina","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.0082644365496,5.29432252405825e-05,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Plationus","patulus","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.0493456736256,0.000316115817179921,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Synchaeta","spp.","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,12,0.0768738073157255,0.0866450675915,0.00666073623088699,"SSC Zoops Feb 3 2016.xls","34"
"RB34",2016-02-03,"Testudinella","sp.","Rotifera",NA,15.24,689.441590714061,265,60,0.00640615060964379,1,0.00640615060964379,0.0394588695512,0.000252779461231275,"SSC Zoops Feb 3 2016.xls","34"
"NL44",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,867.362001220915,275,80,0.00396316646931882,33,0.130784493487521,1.23408981774107,0.161399811731372,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Ceriodaphnia","spp.","Cladocera",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,6.21935030292838,0.0246483205815136,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Chydorus","sphaericus","Cladocera",NA,15.24,867.362001220915,275,80,0.00396316646931882,12,0.0475579976318258,1.04577428519337,0.0497349309786506,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Daphnia","sp.","Cladocera",NA,15.24,867.362001220915,275,80,0.00396316646931882,6,0.0237789988159129,2.28758154403577,0.0543963988269307,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,867.362001220915,275,80,0.00396316646931882,7,0.0277421652852317,0.273079905059571,0.007575827862238,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Ilyocryptus","sp.","Cladocera",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,0.0597120688360714,0.000236648869024775,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"ostracod",NA,"Ostracoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,2,0.00792633293863764,4.50771743170036,0.0357296691569576,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Acanthocyclops","vernalis","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,4,0.0158526658772753,11.7639997157469,0.186490756874097,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,22,0.087189662325014,1.31983373821236,0.115075857959897,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,43,0.170416158180709,0.768894929172436,0.131032119874195,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Diacyclops","thomasi","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,14,0.0554843305704635,3.31234917621289,0.183783476657798,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Eurytemora","affinis","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,15.3308910169584,0.0607588732231905,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"harpacticoid",NA,"Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,2,0.00792633293863764,0.194140839074481,0.00153882492749081,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,16,0.0634106635091011,4.41601946748492,0.280022724502326,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,2.6510856891868,0.0105066939106761,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Tropocyclops","prasinus","Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,1.08843792989954,0.00431366070771265,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,867.362001220915,275,80,0.00396316646931882,24,0.0951159952636517,0.160290976794813,0.0152462357896215,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"bdelloid",NA,"Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,2,0.00792633293863764,0.2039253734375,0.00161638040450164,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Conochilus","sp.","Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,5,0.0198158323465941,0.004567928365,9.05173026520917e-05,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Euchlanis","meneta","Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,3,0.0118894994079565,0.176452547128,0.00209793245461077,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Kellicottia","bostoniensis","Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,0.0040087336179,1.58872786588924e-05,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Keratella","cochlearis","Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,0.0034696176768,1.37506724380496e-05,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Polyarthra","vulgaris","Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,1,0.00396316646931882,0.0948723583500001,0.00037599494947792,"SSC Zoops Feb 3 2016.xls","44"
"NL44",2016-02-03,"Synchaeta","spp.","Rotifera",NA,15.24,867.362001220915,275,80,0.00396316646931882,8,0.0317053317545506,0.058549798296,0.0018563407791367,"SSC Zoops Feb 3 2016.xls","44"
"NL56",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,800.641847280845,284,40,0.0088678852149849,16,0.141886163439758,0.963145676808708,0.136657044915977,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Ceriodaphnia","spp.","Cladocera",NA,15.24,800.641847280845,284,40,0.0088678852149849,4,0.0354715408599396,3.9627749643816,0.140565734067808,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Chydorus","sphaericus","Cladocera",NA,15.24,800.641847280845,284,40,0.0088678852149849,13,0.115282507794804,0.627719934802968,0.0723651282768768,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Daphnia","parvula","Cladocera",NA,15.24,800.641847280845,284,40,0.0088678852149849,4,0.0354715408599396,8.67236157396762,0.307622027923163,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Daphnia","sp.","Cladocera",NA,15.24,800.641847280845,284,40,0.0088678852149849,4,0.0354715408599396,4.6448883563712,0.164761347122879,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Graptoleberis","testudinaria","Cladocera",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,1.0994085314106,0.00974942866092429,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"ostracod",NA,"Ostracoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,2,0.0177357704299698,1.00668863435705,0.0178543985134165,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,42,0.372451179029366,2.41473656615573,0.899371481110023,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,60,0.532073112899094,2.04480589676159,1.08798623876436,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Diacyclops","thomasi","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,11,0.0975467373648339,2.98371961773031,0.291052113921041,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Eurytemora","affinis","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,3,0.0266036556449547,11.6596537455858,0.310189413186972,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"harpacticoid",NA,"Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,0.565407695659858,0.00501397054478073,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,1.24847790083001,0.0110713587180059,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Mesocyclops","edax","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,29.3438811816652,0.260218170081163,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,21,0.186225589514683,4.83888966419557,0.901125080311326,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,3,0.0266036556449547,7.79096397542817,0.207268122744538,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Tropocyclops","prasinus","Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,1.66318852925165,0.0147489649682832,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,800.641847280845,284,40,0.0088678852149849,22,0.195093474729668,0.193821448731735,0.0378132999102123,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"bdelloid",NA,"Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,0.0358125583816,0.000317581656982974,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Brachionus","calyciflorus","Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,2,0.0177357704299698,0.1282794757728,0.00227513533318325,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Conochilus","unicornis","Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,0.009396881208,8.33304639313927e-05,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Euchlanis","spp.","Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,2,0.0177357704299698,0.033882985125,0.000600940845659082,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Plationus","patulus","Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,0.0330577461984,0.000293152298753515,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Polyarthra","vulgaris","Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,1,0.0088678852149849,0.0281103284,0.00024927916560673,"SSC Zoops Feb 3 2016.xls","56"
"NL56",2016-02-03,"Synchaeta","spp.","Rotifera",NA,15.24,800.641847280845,284,40,0.0088678852149849,7,0.0620751965048943,0.068860265177,0.00427451449224141,"SSC Zoops Feb 3 2016.xls","56"
"NL62",2016-02-03,"Camptocercus","spp.","Cladocera",NA,15.24,733.921693340774,270,36,0.0102190738713014,2,0.0204381477426028,3.330063326463,0.0680603262584743,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Chydorus","sphaericus","Cladocera",NA,15.24,733.921693340774,270,36,0.0102190738713014,4,0.0408762954852057,1.05611760067132,0.0431701751121674,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Monospilus","dispar","Cladocera",NA,15.24,733.921693340774,270,36,0.0102190738713014,4,0.0408762954852057,0.544300985670574,0.0222490079231591,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"ostracod",NA,"Ostracoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,4,0.0408762954852057,0.452823573318153,0.0185097501856195,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,26,0.265695920653837,1.4035457181258,0.372916371757185,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,16,0.163505181940823,0.508011580344578,0.0830625258722852,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Diacyclops","thomasi","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,5,0.0510953693565071,1.51554027465868,0.0774370901083475,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Eucyclops","elegans","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,1,0.0102190738713014,9.83130800285821,0.100466862732725,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Eurytemora","affinis","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,9,0.0919716648417127,16.2520288953868,1.49472615456435,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"harpacticoid",NA,"Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,5,0.0510953693565071,0.137765517003898,0.0070391799759043,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,1,0.0102190738713014,1.11982111020255,0.0114435346478026,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Mesocyclops","edax","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,3,0.0306572216139043,16.2520288953868,0.498242051521449,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,60,0.613144432278085,4.55424856887541,2.7924121532164,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,52,0.531391841307674,5.89117458952738,3.13052211259393,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,733.921693340774,270,36,0.0102190738713014,14,0.14306703419822,0.162347888717651,0.023226630947177,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"bdelloid",NA,"Rotifera",NA,15.24,733.921693340774,270,36,0.0102190738713014,1,0.0102190738713014,0.1044097912,0.00106697136915996,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Brachionus","calyciflorus","Rotifera",NA,15.24,733.921693340774,270,36,0.0102190738713014,1,0.0102190738713014,0.04065958215,0.000415503273567099,"SSC Zoops Feb 3 2016.xls","62"
"NL62",2016-02-03,"Conochilus","spp.","Rotifera",NA,15.24,733.921693340774,270,36,0.0102190738713014,2,0.0204381477426028,0.00652561195,0.000133371421144995,"SSC Zoops Feb 3 2016.xls","62"
"NL66",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,667.201539400704,265,30,0.0132393779265972,1,0.0132393779265972,1.55310304221683,0.0205621181348564,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"ostracod",NA,"Ostracoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,1,0.0132393779265972,0.690791726235132,0.00914565273219337,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,56,0.741405163889442,2.14802544381587,1.592557156211,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,5,0.0661968896329859,0.592445650427123,0.0392180593348668,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"Eurytemora","affinis","Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,2,0.0264787558531943,11.2968063926302,0.29912537839126,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"harpacticoid",NA,"Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,2,0.0264787558531943,1.24309469911658,0.032915601040308,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,1,0.0132393779265972,1.24847790083001,0.0165290707620933,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,22,0.291266314385138,4.45801983260046,1.29847100609738,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,97,1.28421965887993,5.52423225846647,7.09432766654129,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,667.201539400704,265,30,0.0132393779265972,15,0.198590668898958,0.518627869445218,0.102994655502767,"SSC Zoops Feb 3 2016.xls","66"
"NL66",2016-02-03,"bdelloid",NA,"Rotifera",NA,15.24,667.201539400704,265,30,0.0132393779265972,1,0.0132393779265972,0.1389694320872,0.00183986883164702,"SSC Zoops Feb 3 2016.xls","66"
"NL70",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,778.401795967488,262,23,0.0146342215637718,1,0.0146342215637718,0.843937223240681,0.0123503643108184,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"Daphnia","sp.","Cladocera",NA,15.24,778.401795967488,262,23,0.0146342215637718,1,0.0146342215637718,3.40767442279668,0.0498686625204047,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,778.401795967488,262,23,0.0146342215637718,1,0.0146342215637718,2.16741851271206,0.0317184827364489,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,778.401795967488,262,23,0.0146342215637718,51,0.74634529975236,2.67870970950198,1.99924240108781,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,778.401795967488,262,23,0.0146342215637718,2,0.0292684431275435,0.435475778992022,0.0127456980708507,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,778.401795967488,262,23,0.0146342215637718,3,0.0439026646913153,0.996204449182481,0.0437360298964549,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,778.401795967488,262,23,0.0146342215637718,28,0.40975820378561,3.98459756387514,1.63272154058199,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,778.401795967488,262,23,0.0146342215637718,112,1.63903281514244,5.2412453959838,8.59057319623167,"SSC Zoops Feb 3 2016.xls","70"
"NL70",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,778.401795967488,262,23,0.0146342215637718,13,0.190244880329033,0.212643596623034,0.0404543555922842,"SSC Zoops Feb 3 2016.xls","70"
"NL74",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,845.121949907558,270,11,0.0290436836342251,7,0.203305785439576,0.608674623592541,0.12374707242662,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,845.121949907558,270,11,0.0290436836342251,5,0.145218418171125,0.599660333428059,0.0870817250603923,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,845.121949907558,270,11,0.0290436836342251,65,1.88783943622463,1.56961004883288,2.96317174968118,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,845.121949907558,270,11,0.0290436836342251,1,0.0290436836342251,1.21796666528344,0.0353742385035244,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,845.121949907558,270,11,0.0290436836342251,4,0.1161747345369,2.52256374400659,0.293058173312374,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,845.121949907558,270,11,0.0290436836342251,8,0.232349469073801,3.27705253858723,0.761421417467694,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,845.121949907558,270,11,0.0290436836342251,95,2.75914994525138,6.09846263146836,16.8265728357335,"SSC Zoops Feb 3 2016.xls","74"
"NL74",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,845.121949907558,270,11,0.0290436836342251,19,0.551829989050277,0.468081657785782,0.258301496090564,"SSC Zoops Feb 3 2016.xls","74"
"NL76",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,822.881898594202,280,6,0.0567112567992944,30,1.70133770397883,1.42010088158297,2.41607117329068,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Ceriodaphnia","spp.","Cladocera",NA,15.24,822.881898594202,280,6,0.0567112567992944,1,0.0567112567992944,0.616252969622363,0.0349484804135816,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Daphnia","parvula","Cladocera",NA,15.24,822.881898594202,280,6,0.0567112567992944,10,0.567112567992944,3.25681907610075,1.8469830297359,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Daphnia","sp.","Cladocera",NA,15.24,822.881898594202,280,6,0.0567112567992944,32,1.81476021757742,2.49959663273415,4.53616852907641,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,822.881898594202,280,6,0.0567112567992944,1,0.0567112567992944,3.51445449639462,0.19930913145447,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,50,2.83556283996472,2.01090046612058,5.70203463659926,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,2,0.113422513598589,2.90675685531928,0.329691668950242,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Diacyclops","thomasi","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,2,0.113422513598589,3.38272882683866,0.383677606362445,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,3,0.170133770397883,3.20359552751816,0.54503978592646,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,6,0.340267540795766,1.05737228878549,0.359789468410629,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,12,0.680535081591532,3.6638256011297,2.49336185440195,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,43,2.43858404236966,6.0535474356953,14.7620841764143,"SSC Zoops Feb 3 2016.xls","76"
"NL76",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,822.881898594202,280,6,0.0567112567992944,14,0.793957595190121,0.362993113544844,0.288201139500639,"SSC Zoops Feb 3 2016.xls","76"
"NL84",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,778.401795967488,279,8,0.0448033395871772,25,1.12008348967943,0.835935644051707,0.936317713336858,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Daphnia","parvula","Cladocera",NA,15.24,778.401795967488,279,8,0.0448033395871772,22,0.985673470917899,2.94720157223074,2.90497840319537,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Daphnia","sp.","Cladocera",NA,15.24,778.401795967488,279,8,0.0448033395871772,8,0.358426716697418,5.35456455564081,1.9192189930227,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,778.401795967488,279,8,0.0448033395871772,3,0.134410018761532,1.74437366298454,0.234461296768874,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,40,1.79213358348709,1.59615217132201,2.86051791058201,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,6,0.268820037523063,8.39802112065237,2.25755635277325,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Diacyclops","thomasi","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,6,0.268820037523063,1.56179333010034,0.419841341600845,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,6,0.268820037523063,2.6510856891868,0.712664954444051,"SSC Zoops Feb 3 2016.xls","84"
